completionCode,trialNum,itemNum,condition,Value,sentence,conj1,conj2,ratingRT,is_sa,rating,suffix
CO112510,6,17,X-siz-and-Y-siz,kötü sayılır,Eylül kamp yaparken tepesiz ve nehirsiz bir manzara gördü.,tepe,nehir,3971,0,3,-sIz
CO112510,9,20,X-and-Y-li,kötü,Fehime düğünden önce büyükanne ve dedeli bir aile hayatını irdeledi.,büyükanne,dede,4730,1,2,-lI
CO112510,12,9,X-siz-and-Y-siz,iyi,Zeynep yıllar önce annesiz ve babasız bir çocukluk geçirdi.,anne,baba,5244,0,5,-sIz
CO112510,15,1,X-siz-and-Y-siz,oldukça iyi,Emel geçen haftasonu çorapsız ve ayakkabısız bir yoga eğitimi aldı.,çorap,ayakkabı,4825,0,6,-sIz
CO112510,18,21,X-ci-and-Y-ci,iyi sayılır,Mertcan dün akşam abici ve ablacı bir komşu çocuğuna baktı.,abi,abla,10000,0,4,-cI
CO112510,21,18,X-and-Y-siz,iyi sayılır,Nevzat genç bir stajyerken okul ve camisiz bir projeye destek verdi.,okul,cami,4485,1,4,-sIz
CO112510,24,26,X-and-Y-siz,kötü,Sinan gece yarısı hayalet ve canavarsız bir film izledi.,hayalet,canavar,6311,1,2,-sIz
CO112510,27,11,X-li-and-Y-li,iyi sayılır,Ahmet yabancı bir üniversitede bilimli ve teknolojili bir eğitim sistemi savundu.,bilim,teknoloji,5523,0,4,-lI
CO112510,30,30,X-and-Y-ci,kötü sayılır,Asuman dergi yazısı için düğün ve cenazeci bir fotoğrafçıyla anlaştı.,cenaze,düğün,5594,1,3,-cI
CO112510,33,13,X-ci-and-Y-ci,kötü sayılır,Emin geçen tatilde şehirci ve köycü bir yazarın kitabını okudu.,şehir,köy,4354,0,3,-cI
CO112510,36,23,X-lik-and-Y-lik,kötü sayılır,Jale geçen hafta çatallık ve bıçaklık bir dolap aldı.,çatal,bıçak,2961,0,3,-lIk
CO112510,39,14,X-and-Y-ci,oldukça kötü,Elif gençlik yıllarında fare ve aslancı bir hikaye yazdı.,fare,aslan,3282,1,1,-cI
CO112510,42,10,X-and-Y-siz,kötü sayılır,Ali uzun zamandır kedi ve köpeksiz bir apartmanda yaşıyor.,kedi,köpek,3256,1,3,-sIz
CO112510,45,24,X-and-Y-lik,kötü,Neval ders çalışırken göz ve kulaklık bir kutu açtı.,göz,kulak,6366,1,2,-lIk
CO112510,48,15,X-lik-and-Y-lik,kötü sayılır,Deniz misafir beklerken sürahilik ve bardaklık bir raf yaptırdı.,sürahi,bardak,6204,0,3,-lIk
CO112510,51,22,X-and-Y-ci,oldukça kötü,Yankı geçen yaz at ve balıkçı bir işletme sahibiyle tanıştı.,at,balık,4993,1,1,-cI
CO112510,54,29,X-ci-and-Y-ci,kötü,Melis çocuk kitabı için ejderhacı ve perici bir illüstratörle çalıştı.,ejderha,peri,4153,0,2,-cI
CO112510,57,16,X-and-Y-lik,kötü sayılır,Okan üniversite yıllarında çiftlik ve fabrikalık bir proje sundu.,çiftlik,fabrika,6162,1,3,-lIk
CO112510,60,3,X-li-and-Y-li,kötü sayılır,Leyla eski çarşıda atkılı ve şapkalı bir ünlüyle karşılaşmış.,atkı,şapka,7599,0,3,-lI
CO112510,63,28,X-and-Y-li,kötü sayılır,Yasemin mezuniyetinden önce doktor ve avukatlı bir skeç yazdı.,avukat,doktor,4888,1,3,-lI
CO112510,66,8,X-and-Y-lik,iyi sayılır,Selin tamir için kapı ve pencerelik bir desen seçmiş.,kapı,pencere,5672,1,4,-lIk
CO112510,69,7,X-lik-and-Y-lik,kötü sayılır,Dilek çeyiz alşverişi için battaniyelik ve halılık bir indirim bulmuş.,battaniye,halı,3582,0,3,-lIk
CO112510,72,2,X-and-Y-siz,iyi sayılır,Ömer yeni evine masa ve sandalyesiz bir mobilya takımı aldı.,masa,sandalye,5299,1,4,-sIz
CO112510,75,27,X-li-and-Y-li,oldukça iyi,Baran araştırması için ormanlı ve çöllü bir harita inceledi.,orman,çöl,2942,0,6,-lI
CO112510,78,25,X-siz-and-Y-siz,oldukça iyi,İzel toplantı sırasında burunsuz ve boyunsuz bir mumya fotoğrafı gösterdi.,burun,boyun,4689,0,6,-sIz
CO112510,81,5,X-ci-and-Y-ci,iyi sayılır,Ece yılbaşı için tablocu ve vazocu bir dükkana uğradı.,tablo,vazo,2712,0,4,-cI
CO112510,84,12,X-and-Y-li,iyi sayılır,Merve yaz tatilinde ev ve bahçeli bir tatil köyünü ziyaret etti.,ev,bahçe,8459,1,4,-lI
CO112510,87,19,X-li-and-Y-li,iyi sayılır,Zühre son yolculukta geceli ve gündüzlü bir seyahat planı hazırladı.,gece,gündüz,3813,0,4,-lI
CO112510,90,31,X-lik-and-Y-lik,oldukça iyi,Tülay sonbahar koleksiyonu için gömleklik ve pantolonluk bir kumaş sipariş etti.,gömlek,pantolon,3868,0,6,-lIk
CO112510,93,32,X-and-Y-lik,iyi,Aydan restorasyon projesi için taban ve tavanlık bir malzeme seçti.,taban,tavan,6219,1,5,-lIk
CO112510,96,4,X-and-Y-li,iyi sayılır,Burak tatlı için limon ve portakallı bir tarif bulmuş.,limon,portakal,4059,1,4,-lI
CO221848,6,13,X-li-and-Y-li,oldukça iyi,Emin geçen tatilde şehirli ve köylü bir topluluk projesine katıldı.,şehir,köy,9909,0,6,-lI
CO221848,12,32,X-and-Y-ci,oldukça iyi,Aydan restorasyon projesi için taban ve tavancı bir ustayla görüştü.,taban,tavan,7191,1,6,-cI
CO221848,15,20,X-and-Y-siz,oldukça iyi,Fehime düğünden önce büyükanne ve dedesiz bir aile hayatını irdeledi.,büyükanne,dede,7659,1,6,-sIz
CO221848,21,24,X-and-Y-ci,oldukça iyi,Neval ders çalışırken göz ve kulakçı bir doktorla konuştu.,göz,kulak,9924,1,6,-cI
CO221848,24,31,X-ci-and-Y-ci,oldukça iyi,Tülay sonbahar koleksiyonu için gömlekçi ve pantoloncu bir tasarımcıyla tanıştı.,gömlek,pantolon,9199,0,6,-cI
CO221848,27,3,X-siz-and-Y-siz,oldukça iyi,Leyla eski çarşıda atkısız ve şapkasız bir çocuğa acımış.,atkı,şapka,7251,0,6,-sIz
CO221848,33,16,X-and-Y-ci,oldukça iyi,Okan üniversite yıllarında çiftlik ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,7071,1,6,-cI
CO221848,36,5,X-li-and-Y-li,oldukça iyi,Ece yılbaşı için tablolu ve vazolu bir masa aldı.,tablo,vazo,6081,0,6,-lI
CO221848,39,9,X-lik-and-Y-lik,kötü sayılır,Zeynep yıllar önce annelik ve babalık bir görev üstlendi.,anne,baba,8900,0,3,-lIk
CO221848,42,27,X-siz-and-Y-siz,oldukça iyi,Baran araştırması için ormansız ve çölsüz bir bölge seçti.,orman,çöl,6756,0,6,-sIz
CO221848,45,2,X-and-Y-lik,oldukça iyi,Ömer yeni evine masa ve sandalyelik bir renk seçti.,masa,sandalye,7352,1,6,-lIk
CO221848,51,14,X-and-Y-li,oldukça iyi,Elif küçük bir çocukken fare ve aslanlı bir masal dinledi.,fare,aslan,7533,1,6,-lI
CO221848,54,10,X-and-Y-lik,oldukça iyi,Ali yeni firmada kedi ve köpeklik bir tasarım yaptı.,kedi,köpek,7899,1,6,-lIk
CO221848,57,4,X-and-Y-siz,oldukça iyi,Burak tatlı için limon ve portakalsız bir tarif bulmuş.,limon,portakal,9691,1,6,-sIz
CO221848,60,7,X-ci-and-Y-ci,oldukça iyi,Dilek çeyiz alşverişi için battaniyeci ve halıcı bir züccaciyeciye gidecekmiş.,battaniye,halı,6447,0,6,-cI
CO221848,66,21,X-li-and-Y-li,kötü,Mertcan dün akşam abili ve ablalı bir fotoğraf gösterdi.,abi,abla,7737,0,2,-lI
CO221848,72,8,X-and-Y-ci,oldukça iyi,Selin tamir için kapı ve pencereci bir marangozla anlaşmış.,kapı,pencere,9129,1,6,-cI
CO221848,78,1,X-lik-and-Y-lik,oldukça iyi,Emel geçen haftasonu çoraplık ve ayakkabılık bir dolap aldı.,çorap,ayakkabı,6682,0,6,-lIk
CO221848,81,6,X-and-Y-li,oldukça iyi,Ali diyetteyken muz ve havuçlu bir kek yapardı.,muz,havuç,5471,1,6,-lI
CO221848,90,30,X-and-Y-li,oldukça iyi,Asuman dergi yazısı için düğün ve cenazeli bir belgesel izledi.,cenaze,düğün,5965,1,6,-lI
CO221848,93,23,X-ci-and-Y-ci,oldukça iyi,Jale geçen hafta çatalcı ve bıçakçı bir esnaftan alışveriş yaptı.,çatal,bıçak,7532,0,6,-cI
CO221848,96,25,X-lik-and-Y-lik,oldukça iyi,İzel toplantı sırasında burunluk ve boyunluk bir atkı ördü.,burun,boyun,7702,0,6,-lIk
CO960722,2,26,X-lik-and-Y-lik,kötü,Sinan gece yarısı hayaletlik ve canavarlık bir sahne tasarladı.,hayalet,canavar,7621,0,2,-lIk
CO960722,5,23,X-and-Y-li,iyi,Jale geçen hafta çatal ve bıçaklı bir masa kurdu.,çatal,bıçak,5966,1,5,-lI
CO960722,8,13,X-and-Y-siz,kötü,Emin geçen tatilde şehir ve köysüz bir gezi yaptı.,şehir,köy,5191,1,2,-sIz
CO960722,11,12,X-siz-and-Y-siz,kötü,Merve yeni hayatında evsiz ve bahçesiz bir şehir hayatı yaşıyor.,ev,bahçe,5494,0,2,-sIz
CO960722,14,11,X-and-Y-lik,iyi sayılır,Ahmet yabancı bir üniversitede bilim ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,6062,1,4,-lIk
CO960722,17,4,X-siz-and-Y-siz,iyi sayılır,Burak tatlı için limonsuz ve portakalsız bir tarif bulmuş.,limon,portakal,6775,0,4,-sIz
CO960722,20,32,X-ci-and-Y-ci,iyi sayılır,Aydan restorasyon projesi için tabancı ve tavancı bir ustayla görüştü.,taban,tavan,5742,0,4,-cI
CO960722,23,16,X-ci-and-Y-ci,iyi sayılır,Okan üniversite yıllarında çiftlikçi ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,8791,0,4,-cI
CO960722,26,18,X-lik-and-Y-lik,iyi sayılır,Nevzat genç bir stajyerken okulluk ve camilik bir alanın korunmasını önerdi.,okul,cami,5230,0,4,-lIk
CO960722,29,3,X-and-Y-lik,iyi sayılır,Leyla eski çarşıda atkı ve şapkalık bir askı beğenmiş.,atkı,şapka,5726,1,4,-lIk
CO960722,32,17,X-and-Y-ci,iyi sayılır,Eylül kamp yaparken tepe ve nehirci bir rehberle doğa yürüyüşüne çıktı.,tepe,nehir,6773,1,4,-cI
CO960722,35,15,X-and-Y-li,iyi sayılır,Deniz misafir beklerken sürahi ve bardaklı bir konsept hazırladı.,sürahi,bardak,4342,1,4,-lI
CO960722,38,28,X-siz-and-Y-siz,kötü,Yasemin mezuniyetinden önce doktorsuz ve avukatsız bir mizansen canlandırdı.,avukat,doktor,5902,0,2,-sIz
CO960722,44,6,X-li-and-Y-li,iyi,Ali diyetteyken muzlu ve havuçlu bir kek yapardı.,muz,havuç,7190,0,5,-lI
CO960722,47,30,X-li-and-Y-li,iyi sayılır,Asuman dergi yazısı için düğünlü ve cenazeli bir belgesel izledi.,cenaze,düğün,9286,0,4,-lI
CO960722,50,5,X-and-Y-siz,iyi sayılır,Ece yılbaşı için tablo ve vazosuz bir masa seçti.,tablo,vazo,6182,1,4,-sIz
CO960722,53,21,X-and-Y-siz,iyi sayılır,Mertcan dün akşam abi ve ablasız bir hayat düşündü.,abi,abla,8102,1,4,-sIz
CO960722,56,9,X-and-Y-ci,iyi sayılır,Zeynep bu hafta anne ve babacı bir yeğeniyle ilgilendi.,anne,baba,6518,1,4,-cI
CO960722,59,25,X-and-Y-ci,iyi,İzel toplantı sırasında burun ve boyuncu bir doktordan bahsetti.,burun,boyun,5910,1,5,-cI
CO960722,62,24,X-ci-and-Y-ci,iyi sayılır,Neval ders çalışırken gözcü ve kulakçı bir doktorla konuştu.,göz,kulak,6110,0,4,-cI
CO960722,65,10,X-lik-and-Y-lik,iyi sayılır,Ali yeni firmada kedilik ve köpeklik bir tasarım yaptı.,kedi,köpek,4532,0,4,-lIk
CO960722,68,22,X-li-and-Y-li,iyi sayılır,Yankı geçen yaz atlı ve balıklı bir tablo aldı.,at,balık,6566,0,4,-lI
CO960722,71,7,X-and-Y-li,iyi sayılır,Dilek çeyiz alşverişi için battaniye ve halılı bir paket seçmiş.,battaniye,halı,4629,1,4,-lI
CO960722,74,29,X-and-Y-siz,iyi,Melis çocuk kitabı için ejderha ve perisiz bir bölüm yazdı.,ejderha,peri,4478,1,5,-sIz
CO960722,77,8,X-ci-and-Y-ci,iyi sayılır,Selin tamir için kapıcı ve pencereci bir marangozla anlaşmış.,kapı,pencere,5454,0,4,-cI
CO960722,80,31,X-and-Y-li,iyi sayılır,Tülay sonbahar koleksiyonu için gömlek ve pantolonlu bir kombin hazırladı.,gömlek,pantolon,6262,1,4,-lI
CO960722,83,20,X-siz-and-Y-siz,iyi sayılır,Fehime düğünden önce büyükannesiz ve dedesiz bir aile hayatını irdeledi.,büyükanne,dede,4798,0,4,-sIz
CO960722,86,27,X-and-Y-lik,iyi sayılır,Baran araştırması için orman ve çöllük bir alan çizdi.,orman,çöl,4373,1,4,-lIk
CO960722,89,14,X-li-and-Y-li,iyi,Elif küçük bir çocukken fareli ve aslanlı bir masal dinledi.,fare,aslan,4711,0,5,-lI
CO960722,92,19,X-and-Y-lik,iyi,Zühre son yolculukta gece ve gündüzlük bir program belirledi.,gece,gündüz,4278,1,5,-lIk
CO960722,95,2,X-lik-and-Y-lik,iyi sayılır,Ömer yeni evine masalık ve sandalyelik bir renk seçti.,masa,sandalye,3790,0,4,-lIk
