completionCode,trialNum,itemNum,condition,Value,sentence,conj1,conj2,ratingRT,is_sa,rating,suffix
CO970457,44,15,X-ci-and-Y-ci,iyi sayılır,Deniz misafir beklerken sürahici ve bardakçı bir antikacıdan alışveriş yaptı.,sürahi,bardak,5690,0,4,-cI
CO970457,47,32,X-and-Y-ci,kötü sayılır,Aydan restorasyon projesi için taban ve tavancı bir ustayla görüştü.,taban,tavan,7014,1,3,-cI
CO970457,50,6,X-and-Y-li,oldukça iyi,Ali diyetteyken muz ve havuçlu bir kek yapardı.,muz,havuç,4392,1,6,-lI
CO970457,53,16,X-and-Y-ci,oldukça kötü,Okan üniversite yıllarında çiftlik ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,5290,1,1,-cI
CO970457,56,18,X-and-Y-lik,iyi,Nevzat genç bir stajyerken okul ve camilik bir alanın korunmasını önerdi.,okul,cami,7468,1,5,-lIk
CO970457,59,2,X-and-Y-lik,iyi sayılır,Ömer yeni evine masa ve sandalyelik bir renk seçti.,masa,sandalye,7186,1,4,-lIk
CO970457,62,4,X-and-Y-siz,iyi,Burak tatlı için limon ve portakalsız bir tarif bulmuş.,limon,portakal,6716,1,5,-sIz
CO970457,65,8,X-and-Y-ci,kötü sayılır,Selin tamir için kapı ve pencereci bir marangozla anlaşmış.,kapı,pencere,8409,1,3,-cI
CO970457,68,10,X-and-Y-lik,kötü sayılır,Ali yeni firmada kedi ve köpeklik bir tasarım yaptı.,kedi,köpek,4376,1,3,-lIk
CO970457,71,24,X-and-Y-ci,kötü sayılır,Neval ders çalışırken göz ve kulakçı bir doktorla konuştu.,göz,kulak,4908,1,3,-cI
CO970457,74,12,X-and-Y-siz,kötü sayılır,Merve yeni hayatında ev ve bahçesiz bir şehir hayatı yaşıyor.,ev,bahçe,4429,1,3,-sIz
CO970457,77,14,X-and-Y-li,iyi,Elif küçük bir çocukken fare ve aslanlı bir masal dinledi.,fare,aslan,6033,1,5,-lI
CO970457,80,19,X-siz-and-Y-siz,kötü,Zühre son yolculukta gecesiz ve gündüzsüz bir tren yolculuğu önerdi.,gece,gündüz,7013,0,2,-sIz
CO970457,83,13,X-li-and-Y-li,kötü sayılır,Emin geçen tatilde şehirli ve köylü bir topluluk projesine katıldı.,şehir,köy,5002,0,3,-lI
CO970457,86,26,X-and-Y-lik,kötü sayılır,Sinan gece yarısı hayalet ve canavarlık bir sahne tasarladı.,hayalet,canavar,4814,1,3,-lIk
CO970457,89,20,X-and-Y-siz,oldukça iyi,Fehime düğünden önce büyükanne ve dedesiz bir aile hayatını irdeledi.,büyükanne,dede,5603,1,6,-sIz
CO970457,92,21,X-li-and-Y-li,iyi sayılır,Mertcan dün akşam abili ve ablalı bir fotoğraf gösterdi.,abi,abla,5275,0,4,-lI
CO970457,95,7,X-ci-and-Y-ci,kötü sayılır,Dilek çeyiz alşverişi için battaniyeci ve halıcı bir züccaciyeciye gidecekmiş.,battaniye,halı,7148,0,3,-cI
CO937903,3,26,X-and-Y-ci,iyi sayılır,Sinan gece yarısı hayalet ve canavarcı bir yazarla röportaj yaptı.,hayalet,canavar,18947,1,4,-cI
CO937903,6,22,X-and-Y-siz,kötü sayılır,Yankı geçen yaz at ve balıksız bir menü denedi.,at,balık,6495,1,3,-sIz
CO937903,9,20,X-and-Y-lik,iyi,Fehime düğünden önce büyükanne ve dedelik ilişkisi üzerine bir roman okudu.,büyükanne,dede,7809,1,5,-lIk
CO937903,12,29,X-siz-and-Y-siz,iyi,Melis çocuk kitabı için ejderhasız ve perisiz bir bölüm yazdı.,ejderha,peri,6534,0,5,-sIz
CO937903,15,25,X-ci-and-Y-ci,iyi,İzel toplantı sırasında buruncu ve boyuncu bir doktordan bahsetti.,burun,boyun,6178,0,5,-cI
CO937903,18,13,X-siz-and-Y-siz,kötü sayılır,Emin geçen tatilde şehirsiz ve köysüz bir gezi yaptı.,şehir,köy,6526,0,3,-sIz
CO937903,21,31,X-li-and-Y-li,iyi,Tülay sonbahar koleksiyonu için gömlekli ve pantolonlu bir kombin hazırladı.,gömlek,pantolon,3942,0,5,-lI
CO937903,24,9,X-ci-and-Y-ci,kötü sayılır,Zeynep bu hafta anneci ve babacı bir yeğeniyle ilgilendi.,anne,baba,4507,0,3,-cI
CO937903,27,16,X-and-Y-li,iyi sayılır,Okan üniversite yıllarında çiftlik ve fabrikalı bir işletme kurdu.,çiftlik,fabrika,5440,1,4,-lI
CO937903,30,24,X-and-Y-li,iyi sayılır,Neval ders çalışırken göz ve kulaklı bir robot gördü.,göz,kulak,5193,1,4,-lI
CO937903,33,4,X-and-Y-lik,kötü sayılır,Burak tatlı için limon ve portakallık bir tabak hazırlamış.,limon,portakal,11043,1,3,-lIk
CO937903,36,17,X-ci-and-Y-ci,kötü sayılır,Eylül kamp yaparken tepeci ve nehirci bir rehberle doğa yürüyüşüne çıktı.,tepe,nehir,17434,0,3,-cI
CO937903,39,2,X-and-Y-ci,iyi sayılır,Ömer yeni evine masa ve sandalyeci bir usta getirdi.,masa,sandalye,3872,1,4,-cI
CO937903,42,19,X-lik-and-Y-lik,kötü sayılır,Zühre son yolculukta gecelik ve gündüzlük bir program belirledi.,gece,gündüz,9509,0,3,-lIk
CO937903,45,10,X-and-Y-ci,kötü,Ali her hafta kedi ve köpekçi bir komşusuyla sohbet eder.,kedi,köpek,53357,1,2,-cI
CO937903,48,1,X-ci-and-Y-ci,iyi sayılır,Emel geçen haftasonu çorapçı ve ayakkabıcı bir adamla tanıştı.,çorap,ayakkabı,27365,0,4,-cI
CO937903,51,11,X-lik-and-Y-lik,kötü sayılır,Ahmet yabancı bir üniversitede bilimlik ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,5790,0,3,-lIk
CO937903,54,12,X-and-Y-lik,iyi sayılır,Merve aile mirasıyla ev ve bahçelik bir arsa satın aldı.,ev,bahçe,8570,1,4,-lIk
CO937903,57,5,X-siz-and-Y-siz,iyi sayılır,Ece yılbaşı için tablosuz ve vazosuz bir masa seçti.,tablo,vazo,6574,0,4,-sIz
CO937903,60,6,X-and-Y-siz,kötü,Ali diyetteyken muz ve havuçsuz bir kek yapardı.,muz,havuç,5972,1,2,-sIz
CO937903,63,14,X-and-Y-siz,kötü,Elif gençlik yıllarında fare ve aslansız bir oyun sahneledi.,fare,aslan,6294,1,2,-sIz
CO937903,66,3,X-lik-and-Y-lik,iyi sayılır,Leyla eski çarşıda atkılık ve şapkalık bir askı beğenmiş.,atkı,şapka,23280,0,4,-lIk
CO937903,69,18,X-and-Y-ci,kötü sayılır,Nevzat genç bir stajyerken okul ve camici bir mimarın eserlerini inceledi.,okul,cami,20867,1,3,-cI
CO937903,72,8,X-and-Y-li,iyi,Selin tamir için kapı ve pencereli bir atölye tasarlamış.,kapı,pencere,4143,1,5,-lI
CO937903,75,30,X-and-Y-siz,kötü,Asuman dergi yazısı için düğün ve cenazesiz bir program önerdi.,cenaze,düğün,6192,1,2,-sIz
CO937903,78,27,X-lik-and-Y-lik,iyi,Baran araştırması için ormanlık ve çöllük bir alan çizdi.,orman,çöl,48821,0,5,-lIk
CO937903,81,32,X-and-Y-li,iyi,Aydan restorasyon projesi için taban ve tavanlı bir plan çizdi.,taban,tavan,79681,1,5,-lI
CO937903,84,15,X-li-and-Y-li,iyi sayılır,Deniz misafir beklerken sürahili ve bardaklı bir konsept hazırladı.,sürahi,bardak,16983,0,4,-lI
CO937903,87,21,X-siz-and-Y-siz,kötü sayılır,Mertcan dün akşam abisiz ve ablasız bir hayat düşündü.,abi,abla,3894,0,3,-sIz
CO937903,90,23,X-li-and-Y-li,kötü sayılır,Jale geçen hafta çatallı ve bıçaklı bir masa kurdu.,çatal,bıçak,3670,0,3,-lI
CO937903,93,7,X-li-and-Y-li,iyi,Dilek çeyiz alşverişi için battaniyeli ve halılı bir paket seçmiş.,battaniye,halı,4461,0,5,-lI
CO937903,96,28,X-and-Y-lik,kötü,Yasemin mezuniyetinden önce doktor ve avukatlık bir kimlik seçti.,avukat,doktor,4511,1,2,-lIk
CO71890,3,19,X-lik-and-Y-lik,iyi sayılır,Zühre son yolculukta gecelik ve gündüzlük bir program belirledi.,gece,gündüz,16673,0,4,-lIk
CO71890,6,32,X-and-Y-li,iyi sayılır,Aydan restorasyon projesi için taban ve tavanlı bir plan çizdi.,taban,tavan,13707,1,4,-lI
CO71890,9,1,X-ci-and-Y-ci,iyi,Emel geçen haftasonu çorapçı ve ayakkabıcı bir adamla tanıştı.,çorap,ayakkabı,16005,0,5,-cI
CO71890,12,4,X-and-Y-lik,iyi sayılır,Burak tatlı için limon ve portakallık bir tabak hazırlamış.,limon,portakal,14474,1,4,-lIk
CO71890,15,5,X-siz-and-Y-siz,iyi,Ece yılbaşı için tablosuz ve vazosuz bir masa seçti.,tablo,vazo,10605,0,5,-sIz
CO71890,18,7,X-li-and-Y-li,iyi sayılır,Dilek çeyiz alşverişi için battaniyeli ve halılı bir paket seçmiş.,battaniye,halı,20525,0,4,-lI
CO71890,24,9,X-ci-and-Y-ci,iyi sayılır,Zeynep bu hafta anneci ve babacı bir yeğeniyle ilgilendi.,anne,baba,16841,0,4,-cI
CO71890,27,26,X-and-Y-ci,kötü sayılır,Sinan gece yarısı hayalet ve canavarcı bir yazarla röportaj yaptı.,hayalet,canavar,12870,1,3,-cI
CO71890,30,20,X-and-Y-lik,kötü,Fehime düğünden önce büyükanne ve dedelik ilişkisi üzerine bir roman okudu.,büyükanne,dede,12189,1,2,-lIk
CO71890,33,29,X-siz-and-Y-siz,iyi,Melis çocuk kitabı için ejderhasız ve perisiz bir bölüm yazdı.,ejderha,peri,12476,0,5,-sIz
CO71890,36,25,X-ci-and-Y-ci,iyi sayılır,İzel toplantı sırasında buruncu ve boyuncu bir doktordan bahsetti.,burun,boyun,7653,0,4,-cI
CO71890,39,11,X-lik-and-Y-lik,kötü sayılır,Ahmet yabancı bir üniversitede bilimlik ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,13907,0,3,-lIk
CO71890,42,30,X-and-Y-siz,iyi sayılır,Asuman dergi yazısı için düğün ve cenazesiz bir program önerdi.,cenaze,düğün,20945,1,4,-sIz
CO71890,45,2,X-and-Y-ci,kötü sayılır,Ömer yeni evine masa ve sandalyeci bir usta getirdi.,masa,sandalye,10506,1,3,-cI
CO71890,48,15,X-li-and-Y-li,iyi sayılır,Deniz misafir beklerken sürahili ve bardaklı bir konsept hazırladı.,sürahi,bardak,10156,0,4,-lI
CO71890,51,17,X-ci-and-Y-ci,kötü sayılır,Eylül kamp yaparken tepeci ve nehirci bir rehberle doğa yürüyüşüne çıktı.,tepe,nehir,9791,0,3,-cI
CO71890,54,21,X-siz-and-Y-siz,iyi,Mertcan dün akşam abisiz ve ablasız bir hayat düşündü.,abi,abla,8986,0,5,-sIz
CO71890,57,23,X-li-and-Y-li,iyi sayılır,Jale geçen hafta çatallı ve bıçaklı bir masa kurdu.,çatal,bıçak,9105,0,4,-lI
CO71890,60,3,X-lik-and-Y-lik,iyi sayılır,Leyla eski çarşıda atkılık ve şapkalık bir askı beğenmiş.,atkı,şapka,10423,0,4,-lIk
CO71890,63,13,X-siz-and-Y-siz,kötü sayılır,Emin geçen tatilde şehirsiz ve köysüz bir gezi yaptı.,şehir,köy,14125,0,3,-sIz
CO71890,66,14,X-and-Y-siz,kötü sayılır,Elif gençlik yıllarında fare ve aslansız bir oyun sahneledi.,fare,aslan,11390,1,3,-sIz
CO71890,69,18,X-and-Y-ci,kötü sayılır,Nevzat genç bir stajyerken okul ve camici bir mimarın eserlerini inceledi.,okul,cami,10595,1,3,-cI
CO71890,72,16,X-and-Y-li,kötü sayılır,Okan üniversite yıllarında çiftlik ve fabrikalı bir işletme kurdu.,çiftlik,fabrika,13036,1,3,-lI
CO71890,75,6,X-and-Y-siz,kötü sayılır,Ali diyetteyken muz ve havuçsuz bir kek yapardı.,muz,havuç,11471,1,3,-sIz
CO71890,78,22,X-and-Y-siz,iyi sayılır,Yankı geçen yaz at ve balıksız bir menü denedi.,at,balık,11123,1,4,-sIz
CO71890,81,12,X-and-Y-lik,iyi sayılır,Merve aile mirasıyla ev ve bahçelik bir arsa satın aldı.,ev,bahçe,11774,1,4,-lIk
CO71890,84,31,X-li-and-Y-li,iyi,Tülay sonbahar koleksiyonu için gömlekli ve pantolonlu bir kombin hazırladı.,gömlek,pantolon,10941,0,5,-lI
CO71890,87,10,X-and-Y-ci,kötü sayılır,Ali her hafta kedi ve köpekçi bir komşusuyla sohbet eder.,kedi,köpek,12788,1,3,-cI
CO71890,90,28,X-and-Y-lik,oldukça kötü,Yasemin mezuniyetinden önce doktor ve avukatlık bir kimlik seçti.,avukat,doktor,13307,1,1,-lIk
CO71890,93,24,X-and-Y-li,kötü sayılır,Neval ders çalışırken göz ve kulaklı bir robot gördü.,göz,kulak,12639,1,3,-lI
CO71890,96,8,X-and-Y-li,iyi sayılır,Selin tamir için kapı ve pencereli bir atölye tasarlamış.,kapı,pencere,10427,1,4,-lI
CO762194,3,19,X-ci-and-Y-ci,kötü,Zühre son yolculukta gececi ve gündüzcü bir rehberle tanıştı.,gece,gündüz,20149,0,2,-cI
CO762194,6,9,X-li-and-Y-li,iyi sayılır,Zeynep bu hafta anneli ve babalı bir toplantıya katıldı.,anne,baba,11389,0,4,-lI
CO762194,9,13,X-lik-and-Y-lik,kötü sayılır,Emin geçen tatilde şehirlik ve köylük bir bölgeyi gezdi.,şehir,köy,11655,0,3,-lIk
CO762194,12,29,X-lik-and-Y-lik,kötü,Melis çocuk kitabı için ejderhalık ve perilik bir seri başlatmayı düşündü.,ejderha,peri,11272,0,2,-lIk
CO762194,15,28,X-and-Y-ci,kötü,Yasemin mezuniyetinden önce doktor ve avukatçı bir derneğe katıldı.,avukat,doktor,10612,1,2,-cI
CO762194,18,27,X-ci-and-Y-ci,kötü sayılır,Baran araştırması için ormancı ve çölcü bir araştırmacıyla anlaştı.,orman,çöl,18046,0,3,-cI
CO762194,21,20,X-and-Y-ci,kötü sayılır,Fehime düğünden önce büyükanne ve dedeci bir gelenek hakkında yazı okudu.,büyükanne,dede,11582,1,3,-cI
CO762194,24,3,X-ci-and-Y-ci,iyi,Leyla eski çarşıda atkıcı ve şapkacı bir tuhafiyeye uğrayacakmış.,atkı,şapka,11858,0,5,-cI
CO762194,27,31,X-siz-and-Y-siz,iyi,Tülay sonbahar koleksiyonu için gömleksiz ve pantolonsuz bir katalog inceledi.,gömlek,pantolon,15320,0,5,-sIz
CO762194,30,22,X-and-Y-lik,oldukça kötü,Yankı geçen yaz at ve balıklık bir hayvanay bahçesi yaptırdı.,at,balık,29163,1,1,-lIk
CO762194,33,21,X-lik-and-Y-lik,iyi sayılır,Mertcan dün akşam abilik ve ablalık bir hediye aldı.,abi,abla,11358,0,4,-lIk
CO762194,36,12,X-and-Y-ci,iyi sayılır,Merve yeni villası için ev ve bahçeci bir peyzaj tasarımcısıyla anlaştı.,ev,bahçe,11049,1,4,-cI
CO762194,39,10,X-and-Y-li,kötü sayılır,Ali geçen ay kedi ve köpekli bir veteriner kliniği açtı.,kedi,köpek,7991,1,3,-lI
CO762194,42,16,X-and-Y-siz,kötü,Okan üniversite yıllarında çiftlik ve fabrikasız bir iş modeli önerdi.,çiftlik,fabrika,12117,1,2,-sIz
CO762194,45,25,X-li-and-Y-li,oldukça iyi,İzel toplantı sırasında burunlu ve boyunlu bir maske inceledi.,burun,boyun,18498,0,6,-lI
CO762194,48,2,X-and-Y-li,oldukça iyi,Ömer yeni evine masa ve sandalyeli bir yemek odası kurdu.,masa,sandalye,10136,1,6,-lI
CO762194,51,14,X-and-Y-lik,kötü,Elif takım oyununda fare ve aslanlık bir sembol seçti.,fare,aslan,18260,1,2,-lIk
CO762194,54,23,X-siz-and-Y-siz,oldukça iyi,Jale geçen hafta çatalsız ve bıçaksız bir piknik yaptı.,çatal,bıçak,7242,0,6,-sIz
CO762194,57,5,X-lik-and-Y-lik,iyi,Ece yılbaşı için tabloluk ve vazoluk bir masa aldı.,tablo,vazo,9055,0,5,-lIk
CO762194,60,6,X-and-Y-lik,iyi,Ali diyetteyken muz ve havuçluk bir saklama kabı almıştı.,muz,havuç,8647,1,5,-lIk
CO762194,63,32,X-and-Y-siz,oldukça iyi,Aydan restorasyon projesi için taban ve tavansız bir oda düşündü.,taban,tavan,8855,1,6,-sIz
CO762194,66,17,X-li-and-Y-li,iyi,Eylül kamp yaparken tepeli ve nehirli bir alan seçti.,tepe,nehir,11216,0,5,-lI
CO762194,69,26,X-and-Y-li,oldukça iyi,Sinan gece yarısı hayalet ve canavarlı bir hikâye okudu.,hayalet,canavar,8151,1,6,-lI
CO762194,72,18,X-and-Y-li,iyi,Nevzat genç bir stajyerken okul ve camili bir mahallede oturdu.,okul,cami,19089,1,5,-lI
CO762194,75,8,X-and-Y-siz,iyi,Selin tamir için kapı ve penceresiz bir atölye tasarlamış.,kapı,pencere,15598,1,5,-sIz
CO762194,78,15,X-siz-and-Y-siz,oldukça iyi,Deniz misafir beklerken sürahisiz ve bardaksız bir sofra kurdu.,sürahi,bardak,8079,0,6,-sIz
CO762194,81,1,X-li-and-Y-li,iyi,Emel geçen haftasonu çoraplı ve ayakkabılı bir takım aldı.,çorap,ayakkabı,11102,0,5,-lI
CO762194,84,4,X-and-Y-ci,kötü sayılır,Burak tatlı için limon ve portakalcı bir satıcıdan sipariş vermiş.,limon,portakal,12870,1,3,-cI
CO762194,87,11,X-ci-and-Y-ci,kötü sayılır,Ahmet yabancı bir üniversitede bilimci ve teknolojici bir araştırmaya katıldı.,bilim,teknoloji,26076,0,3,-cI
CO762194,90,7,X-siz-and-Y-siz,oldukça iyi,Dilek çeyiz alşverişi için battaniyesiz ve halısız bir paket seçmiş.,battaniye,halı,5144,0,6,-sIz
CO762194,93,30,X-and-Y-lik,kötü sayılır,Asuman dergi yazısı için düğün ve cenazelik bir tema belirledi.,cenaze,düğün,14450,1,3,-lIk
CO762194,96,24,X-and-Y-siz,oldukça iyi,Neval ders çalışırken göz ve kulaksız bir heykel çizdi.,göz,kulak,7512,1,6,-sIz
CO834866,2,9,X-lik-and-Y-lik,kötü,Zeynep yıllar önce annelik ve babalık bir görev üstlendi.,anne,baba,8424,0,2,-lIk
CO834866,5,26,X-and-Y-lik,kötü,Sinan gece yarısı hayalet ve canavarlık bir sahne tasarladı.,hayalet,canavar,12067,1,2,-lIk
CO834866,8,21,X-li-and-Y-li,iyi sayılır,Mertcan dün akşam abili ve ablalı bir fotoğraf gösterdi.,abi,abla,10639,0,4,-lI
CO834866,11,5,X-li-and-Y-li,iyi sayılır,Ece yılbaşı için tablolu ve vazolu bir masa aldı.,tablo,vazo,8284,0,4,-lI
CO834866,14,24,X-and-Y-ci,kötü,Neval ders çalışırken göz ve kulakçı bir doktorla konuştu.,göz,kulak,7638,1,2,-cI
CO834866,17,2,X-and-Y-lik,iyi sayılır,Ömer yeni evine masa ve sandalyelik bir renk seçti.,masa,sandalye,7083,1,4,-lIk
CO834866,20,6,X-and-Y-li,iyi,Ali diyetteyken muz ve havuçlu bir kek yapardı.,muz,havuç,11100,1,5,-lI
CO834866,23,13,X-li-and-Y-li,kötü,Emin geçen tatilde şehirli ve köylü bir topluluk projesine katıldı.,şehir,köy,11694,0,2,-lI
CO834866,26,18,X-and-Y-lik,kötü sayılır,Nevzat genç bir stajyerken okul ve camilik bir alanın korunmasını önerdi.,okul,cami,14988,1,3,-lIk
CO834866,29,30,X-and-Y-li,iyi sayılır,Asuman dergi yazısı için düğün ve cenazeli bir belgesel izledi.,cenaze,düğün,7322,1,4,-lI
CO834866,32,4,X-and-Y-siz,iyi sayılır,Burak tatlı için limon ve portakalsız bir tarif bulmuş.,limon,portakal,9782,1,4,-sIz
CO834866,35,27,X-siz-and-Y-siz,iyi,Baran araştırması için ormansız ve çölsüz bir bölge seçti.,orman,çöl,5629,0,5,-sIz
CO834866,38,23,X-ci-and-Y-ci,iyi sayılır,Jale geçen hafta çatalcı ve bıçakçı bir esnaftan alışveriş yaptı.,çatal,bıçak,5555,0,4,-cI
CO834866,41,14,X-and-Y-li,iyi sayılır,Elif küçük bir çocukken fare ve aslanlı bir masal dinledi.,fare,aslan,4206,1,4,-lI
CO834866,44,1,X-lik-and-Y-lik,kötü sayılır,Emel geçen haftasonu çoraplık ve ayakkabılık bir dolap aldı.,çorap,ayakkabı,7462,0,3,-lIk
CO834866,47,15,X-ci-and-Y-ci,kötü sayılır,Deniz misafir beklerken sürahici ve bardakçı bir antikacıdan alışveriş yaptı.,sürahi,bardak,8900,0,3,-cI
CO834866,50,29,X-li-and-Y-li,oldukça iyi,Melis çocuk kitabı için ejderhalı ve perili bir sahne tasarladı.,ejderha,peri,5874,0,6,-lI
CO834866,53,32,X-and-Y-ci,iyi,Aydan restorasyon projesi için taban ve tavancı bir ustayla görüştü.,taban,tavan,5314,1,5,-cI
CO834866,56,22,X-and-Y-li,iyi sayılır,Yankı geçen yaz at ve balıklı bir tablo aldı.,at,balık,6980,1,4,-lI
CO834866,59,12,X-and-Y-siz,oldukça iyi,Merve yeni hayatında ev ve bahçesiz bir şehir hayatı yaşıyor.,ev,bahçe,5959,1,6,-sIz
CO834866,62,28,X-and-Y-siz,kötü sayılır,Yasemin mezuniyetinden önce doktor ve avukatsız bir mizansen canlandırdı.,avukat,doktor,5213,1,3,-sIz
CO834866,65,17,X-lik-and-Y-lik,kötü,Eylül kamp yaparken tepelik ve nehirlik bir arazi satın aldı.,tepe,nehir,11865,0,2,-lIk
CO834866,68,31,X-ci-and-Y-ci,kötü sayılır,Tülay sonbahar koleksiyonu için gömlekçi ve pantoloncu bir tasarımcıyla tanıştı.,gömlek,pantolon,6660,0,3,-cI
CO834866,71,8,X-and-Y-ci,kötü sayılır,Selin tamir için kapı ve pencereci bir marangozla anlaşmış.,kapı,pencere,5815,1,3,-cI
CO834866,74,11,X-siz-and-Y-siz,iyi,Ahmet yabancı bir üniversitede bilimsiz ve teknolojisiz bir düşünceyi eleştirdi.,bilim,teknoloji,5698,0,5,-sIz
CO834866,77,10,X-and-Y-lik,iyi sayılır,Ali yeni firmada kedi ve köpeklik bir tasarım yaptı.,kedi,köpek,8145,1,4,-lIk
CO834866,80,20,X-and-Y-siz,iyi sayılır,Fehime düğünden önce büyükanne ve dedesiz bir aile hayatını irdeledi.,büyükanne,dede,10306,1,4,-sIz
CO834866,83,3,X-siz-and-Y-siz,iyi,Leyla eski çarşıda atkısız ve şapkasız bir çocuğa acımış.,atkı,şapka,9267,0,5,-sIz
CO834866,86,7,X-ci-and-Y-ci,iyi sayılır,Dilek çeyiz alşverişi için battaniyeci ve halıcı bir züccaciyeciye gidecekmiş.,battaniye,halı,8683,0,4,-cI
CO834866,89,16,X-and-Y-ci,kötü sayılır,Okan üniversite yıllarında çiftlik ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,25755,1,3,-cI
CO834866,92,19,X-siz-and-Y-siz,iyi sayılır,Zühre son yolculukta gecesiz ve gündüzsüz bir tren yolculuğu önerdi.,gece,gündüz,5470,0,4,-sIz
CO834866,95,25,X-lik-and-Y-lik,kötü sayılır,İzel toplantı sırasında burunluk ve boyunluk bir atkı ördü.,burun,boyun,6927,0,3,-lIk
CO866,3,19,X-and-Y-lik,iyi sayılır,Zühre son yolculukta gece ve gündüzlük bir program belirledi.,gece,gündüz,13783,1,4,-lIk
CO866,6,1,X-and-Y-ci,kötü,Emel geçen haftasonu çorap ve ayakkabıcı bir adamla tanıştı.,çorap,ayakkabı,10647,1,2,-cI
CO866,9,11,X-and-Y-lik,iyi sayılır,Ahmet yabancı bir üniversitede bilim ve teknolojilik bir dergi çıkardı.,bilim,teknoloji,5165,1,4,-lIk
CO866,12,16,X-ci-and-Y-ci,kötü sayılır,Okan üniversite yıllarında çiftlikçi ve fabrikacı bir yatırımcıyla görüştü.,çiftlik,fabrika,7177,0,3,-cI
CO866,15,10,X-lik-and-Y-lik,iyi sayılır,Ali yeni firmada kedilik ve köpeklik bir tasarım yaptı.,kedi,köpek,5749,0,4,-lIk
CO866,18,8,X-ci-and-Y-ci,iyi sayılır,Selin tamir için kapıcı ve pencereci bir marangozla anlaşmış.,kapı,pencere,4991,0,4,-cI
CO866,21,6,X-li-and-Y-li,oldukça iyi,Ali diyetteyken muzlu ve havuçlu bir kek yapardı.,muz,havuç,2475,0,6,-lI
CO866,24,3,X-and-Y-lik,iyi sayılır,Leyla eski çarşıda atkı ve şapkalık bir askı beğenmiş.,atkı,şapka,5403,1,4,-lIk
CO866,27,32,X-ci-and-Y-ci,oldukça iyi,Aydan restorasyon projesi için tabancı ve tavancı bir ustayla görüştü.,taban,tavan,3871,0,6,-cI
CO866,30,28,X-siz-and-Y-siz,iyi sayılır,Yasemin mezuniyetinden önce doktorsuz ve avukatsız bir mizansen canlandırdı.,avukat,doktor,5814,0,4,-sIz
CO866,33,18,X-lik-and-Y-lik,kötü,Nevzat genç bir stajyerken okulluk ve camilik bir alanın korunmasını önerdi.,okul,cami,12812,0,2,-lIk
CO866,36,4,X-siz-and-Y-siz,oldukça iyi,Burak tatlı için limonsuz ve portakalsız bir tarif bulmuş.,limon,portakal,2565,0,6,-sIz
CO866,39,24,X-ci-and-Y-ci,iyi sayılır,Neval ders çalışırken gözcü ve kulakçı bir doktorla konuştu.,göz,kulak,20124,0,4,-cI
CO866,42,7,X-and-Y-li,oldukça iyi,Dilek çeyiz alşverişi için battaniye ve halılı bir paket seçmiş.,battaniye,halı,2872,1,6,-lI
CO866,45,27,X-and-Y-lik,iyi sayılır,Baran araştırması için orman ve çöllük bir alan çizdi.,orman,çöl,7623,1,4,-lIk
CO866,48,22,X-li-and-Y-li,iyi,Yankı geçen yaz atlı ve balıklı bir tablo aldı.,at,balık,4688,0,5,-lI
